id,t,X0,cluster,TRAIN,VALIDATE,TEST
0,0.7199999690055847,0.8775675892829895,0,0,0,1
0,0.7299999594688416,0.8818007707595825,0,0,0,1
0,0.7400000095367432,0.8859066367149353,0,0,0,1
0,0.75,0.8898876905441284,0,0,0,1
0,0.7599999904632568,0.893746554851532,0,0,0,1
0,0.7699999809265137,0.8974857330322266,0,0,0,1
0,0.7799999713897705,0.9011078476905823,0,0,0,1
0,0.7899999618530273,0.9046156406402588,0,0,0,1
0,0.7999999523162842,0.9080116748809814,0,0,0,1
0,0.8100000023841858,0.9112986326217651,0,0,0,1
0,0.8199999928474426,0.9144793152809143,0,0,0,1
0,0.8299999833106995,0.9175561666488647,0,0,0,1
0,0.8399999737739563,0.9205319881439209,0,0,0,1
0,0.8499999642372131,0.9234092831611633,0,0,0,1
0,0.85999995470047,0.9261907935142517,0,0,0,1
0,0.8700000047683716,0.9288790225982666,0,0,0,1
0,0.8799999952316284,0.9314765930175781,0,0,0,1
0,0.8899999856948853,0.9339860677719116,0,0,0,1
0,0.8999999761581421,0.9364099502563477,0,0,0,1
0,0.9099999666213989,0.9387506246566772,0,0,0,1
0,0.9199999570846558,0.941010594367981,0,0,0,1
0,0.9300000071525574,0.943192183971405,0,0,0,1
0,0.9399999976158142,0.9452977776527405,0,0,0,1
0,0.949999988079071,0.9473297595977783,0,0,0,1
0,0.9599999785423279,0.9492902159690857,0,0,0,1
0,0.9699999690055847,0.9511815309524536,0,0,0,1
0,0.9799999594688416,0.9530057907104492,0,0,0,1
0,0.9899999499320984,0.9547650814056396,0,0,0,1
0,1.0,0.9564616084098816,0,0,0,1
1,0.0,0.2946449816226959,0,0,0,1
1,0.009999999776482582,0.30302587151527405,0,0,0,1
1,0.019999999552965164,0.3115398585796356,0,0,0,1
1,0.029999999329447746,0.3201831579208374,0,0,0,1
1,0.03999999910593033,0.3289516866207123,0,0,0,1
1,0.04999999701976776,0.3378410339355469,0,0,0,1
1,0.05999999865889549,0.34684643149375916,0,0,0,1
1,0.07000000029802322,0.3559628427028656,0,0,0,1
1,0.07999999821186066,0.3651849031448364,0,0,0,1
1,0.08999999612569809,0.37450695037841797,0,0,0,1
1,0.09999999403953552,0.3839230239391327,0,0,0,1
1,0.10999999940395355,0.39342692494392395,0,0,0,1
1,0.11999999731779099,0.40301215648651123,0,0,0,1
1,0.12999999523162842,0.41267210245132446,0,0,0,1
1,0.14000000059604645,0.42239972949028015,0,0,0,1
1,0.14999999105930328,0.43218794465065,0,0,0,1
1,0.1599999964237213,0.4420293867588043,0,0,0,1
1,0.17000000178813934,0.45191654562950134,0,0,0,1
1,0.17999999225139618,0.4618418216705322,0,0,0,1
1,0.1899999976158142,0.47179746627807617,0,0,0,1
1,0.19999998807907104,0.48177558183670044,0,0,0,1
1,0.20999999344348907,0.4917682707309723,0,0,0,1
1,0.2199999988079071,0.5017675161361694,0,0,0,1
1,0.22999998927116394,0.5117653012275696,0,0,0,1
1,0.23999999463558197,0.5217537879943848,0,0,0,1
1,0.25,0.5317248702049255,0,0,0,1
1,0.25999999046325684,0.5416706800460815,0,0,0,1
1,0.26999998092651367,0.5515834093093872,0,0,0,1
1,0.2800000011920929,0.5614553093910217,0,0,0,1
1,0.28999999165534973,0.5712788105010986,0,0,0,1
1,0.29999998211860657,0.581046462059021,0,0,0,1
1,0.3100000023841858,0.5907509326934814,0,0,0,1
1,0.3199999928474426,0.6003851890563965,0,0,0,1
1,0.32999998331069946,0.6099424362182617,0,0,0,1
1,0.3400000035762787,0.6194160580635071,0,0,0,1
1,0.3499999940395355,0.6287996172904968,0,0,0,1
1,0.35999998450279236,0.6380869150161743,0,0,0,1
1,0.3700000047683716,0.6472722887992859,0,0,0,1
1,0.3799999952316284,0.6563500165939331,0,0,0,1
1,0.38999998569488525,0.6653149127960205,0,0,0,1
1,0.3999999761581421,0.6741620898246765,0,0,0,1
1,0.4099999964237213,0.6828868389129639,0,0,0,1
1,0.41999998688697815,0.6914849281311035,0,0,0,1
1,0.429999977350235,0.699952244758606,0,0,0,1
1,0.4399999976158142,0.7082852125167847,0,0,0,1
1,0.44999998807907104,0.716480553150177,0,0,0,1
1,0.4599999785423279,0.7245351672172546,0,0,0,1
1,0.4699999988079071,0.7324464321136475,0,0,0,1
1,0.47999998927116394,0.7402119040489197,0,0,0,1
1,0.4899999797344208,0.7478296160697937,0,0,0,1
1,0.5,0.7552977800369263,0,0,0,1
1,0.5099999904632568,0.7626150250434875,0,0,0,1
1,0.5199999809265137,0.769780158996582,0,0,0,1
1,0.5299999713897705,0.7767923474311829,0,0,0,1
1,0.5399999618530273,0.7836509346961975,0,0,0,1
1,0.550000011920929,0.7903556823730469,0,0,0,1
1,0.5600000023841858,0.7969064712524414,0,0,0,1
1,0.5699999928474426,0.8033035397529602,0,0,0,1
1,0.5799999833106995,0.8095472455024719,0,0,0,1
1,0.5899999737739563,0.8156383037567139,0,0,0,1
1,0.5999999642372131,0.8215774297714233,0,0,0,1
1,0.6100000143051147,0.8273656964302063,0,0,0,1
1,0.6200000047683716,0.833004355430603,0,0,0,1
1,0.6299999952316284,0.8384948372840881,0,0,0,1
1,0.6399999856948853,0.8438386917114258,0,0,0,1
1,0.6499999761581421,0.8490374684333801,0,0,0,1
1,0.6599999666213989,0.854093074798584,0,0,0,1
1,0.6699999570846558,0.8590075373649597,0,0,0,1
1,0.6800000071525574,0.8637828826904297,0,0,0,1
1,0.6899999976158142,0.868421196937561,0,0,0,1
1,0.699999988079071,0.8729248046875,0,0,0,1
1,0.7099999785423279,0.8772960901260376,0,0,0,1
1,0.7199999690055847,0.8815374374389648,0,0,0,1
1,0.7299999594688416,0.8856512904167175,0,0,0,1
1,0.7400000095367432,0.8896401524543762,0,0,0,1
1,0.75,0.8935065865516663,0,0,0,1
1,0.7599999904632568,0.8972532153129578,0,0,0,1
1,0.7699999809265137,0.9008826017379761,0,0,0,1
1,0.7799999713897705,0.9043974876403809,0,0,0,1
1,0.7899999618530273,0.9078004956245422,0,0,0,1
1,0.7999999523162842,0.9110943078994751,0,0,0,1
1,0.8100000023841858,0.9142815470695496,0,0,0,1
1,0.8199999928474426,0.9173649549484253,0,0,0,1
1,0.8299999833106995,0.9203470349311829,0,0,0,1
1,0.8399999737739563,0.9232304692268372,0,0,0,1
1,0.8499999642372131,0.9260179400444031,0,0,0,1
1,0.85999995470047,0.928712010383606,0,0,0,1
1,0.8700000047683716,0.9313153028488159,0,0,0,1
1,0.8799999952316284,0.933830201625824,0,0,0,1
1,0.8899999856948853,0.9362594485282898,0,0,0,1
1,0.8999999761581421,0.9386053085327148,0,0,0,1
1,0.9099999666213989,0.9408702254295349,0,0,0,1
1,0.9199999570846558,0.9430567026138306,0,0,0,1
1,0.9300000071525574,0.945167064666748,0,0,0,1
1,0.9399999976158142,0.947203516960144,0,0,0,1
1,0.949999988079071,0.9491684436798096,0,0,0,1
1,0.9599999785423279,0.9510639905929565,0,0,0,1
1,0.9699999690055847,0.9528924226760864,0,0,0,1
1,0.9799999594688416,0.9546558260917664,0,0,0,1
1,0.9899999499320984,0.9563562273979187,0,0,0,1
1,1.0,0.9579957127571106,0,0,0,1
2,0.0,0.1330728679895401,0,1,0,0
2,0.009999999776482582,0.13775555789470673,0,1,0,0
2,0.019999999552965164,0.1425759345293045,0,1,0,0
2,0.029999999329447746,0.14753611385822296,0,1,0,0
2,0.03999999910593033,0.15263812243938446,0,1,0,0
2,0.04999999701976776,0.1578839123249054,0,1,0,0
2,0.05999999865889549,0.16327524185180664,0,1,0,0
2,0.07000000029802322,0.1688137650489807,0,1,0,0
2,0.07999999821186066,0.174500972032547,0,1,0,0
2,0.08999999612569809,0.18033818900585175,0,1,0,0
2,0.09999999403953552,0.18632660806179047,0,1,0,0
2,0.10999999940395355,0.19246719777584076,0,1,0,0
2,0.11999999731779099,0.1987607181072235,0,1,0,0
2,0.12999999523162842,0.2052077353000641,0,1,0,0
2,0.14000000059604645,0.21180859208106995,0,1,0,0
2,0.14999999105930328,0.21856339275836945,0,1,0,0
2,0.1599999964237213,0.22547197341918945,0,1,0,0
2,0.17000000178813934,0.23253397643566132,0,1,0,0
2,0.17999999225139618,0.23974868655204773,0,1,0,0
2,0.1899999976158142,0.24711516499519348,0,1,0,0
2,0.19999998807907104,0.2546321749687195,0,1,0,0
2,0.20999999344348907,0.26229819655418396,0,1,0,0
2,0.2199999988079071,0.2701113522052765,0,1,0,0
2,0.22999998927116394,0.27806955575942993,0,1,0,0
2,0.23999999463558197,0.28617027401924133,0,1,0,0
2,0.25,0.294410765171051,0,1,0,0
2,0.25999999046325684,0.3027878403663635,0,1,0,0
2,0.26999998092651367,0.311298131942749,0,1,0,0
2,0.2800000011920929,0.3199378550052643,0,1,0,0
2,0.28999999165534973,0.3287029266357422,0,1,0,0
2,0.29999998211860657,0.337588906288147,0,1,0,0
2,0.3100000023841858,0.34659111499786377,0,1,0,0
2,0.3199999928474426,0.3557044565677643,0,1,0,0
2,0.32999998331069946,0.3649235963821411,0,1,0,0
2,0.3400000035762787,0.3742428719997406,0,1,0,0
2,0.3499999940395355,0.38365638256073,0,1,0,0
2,0.35999998450279236,0.3931578993797302,0,1,0,0
2,0.3700000047683716,0.4027409851551056,0,1,0,0
2,0.3799999952316284,0.41239890456199646,0,1,0,0
2,0.38999998569488525,0.4221247136592865,0,1,0,0
2,0.3999999761581421,0.43191128969192505,0,1,0,0
2,0.4099999964237213,0.4417513310909271,0,1,0,0
2,0.41999998688697815,0.451637327671051,0,1,0,0
2,0.429999977350235,0.4615616202354431,0,1,0,0
2,0.4399999976158142,0.4715164601802826,0,1,0,0
2,0.44999998807907104,0.48149406909942627,0,1,0,0
2,0.4599999785423279,0.49148643016815186,0,1,0,0
2,0.4699999988079071,0.5014855861663818,0,1,0,0
2,0.47999998927116394,0.5114836692810059,0,1,0,0
2,0.4899999797344208,0.5214724540710449,0,1,0,0
2,0.5,0.5314441323280334,0,1,0,0
2,0.5099999904632568,0.5413906574249268,0,1,0,0
2,0.5199999809265137,0.5513043999671936,0,1,0,0
2,0.5299999713897705,0.5611774921417236,0,1,0,0
2,0.5399999618530273,0.5710024237632751,0,1,0,0
2,0.550000011920929,0.5807717442512512,0,1,0,0
2,0.5600000023841858,0.5904781222343445,0,1,0,0
2,0.5699999928474426,0.6001145243644714,0,1,0,0
2,0.5799999833106995,0.6096740365028381,0,1,0,0
2,0.5899999737739563,0.6191500425338745,0,1,0,0
2,0.5999999642372131,0.6285362243652344,0,1,0,0
2,0.6100000143051147,0.6378263235092163,0,1,0,0
2,0.6200000047683716,0.6470145583152771,0,1,0,0
2,0.6299999952316284,0.6560954451560974,0,1,0,0
2,0.6399999856948853,0.6650636196136475,0,1,0,0
2,0.6499999761581421,0.6739141345024109,0,1,0,0
2,0.6599999666213989,0.6826424598693848,0,1,0,0
2,0.6699999570846558,0.6912441253662109,0,1,0,0
2,0.6800000071525574,0.699715256690979,0,1,0,0
2,0.6899999976158142,0.7080520987510681,0,1,0,0
2,0.699999988079071,0.7162513732910156,0,1,0,0
2,0.7099999785423279,0.724310040473938,0,1,0,0
2,0.7199999690055847,0.7322254180908203,0,1,0,0
2,0.7299999594688416,0.739995002746582,0,1,0,0
2,0.7400000095367432,0.7476168870925903,0,1,0,0
2,0.75,0.755089282989502,0,1,0,0
2,0.7599999904632568,0.7624107599258423,0,1,0,0
2,0.7699999809265137,0.7695801854133606,0,1,0,0
2,0.7799999713897705,0.7765966653823853,0,1,0,0
2,0.7899999618530273,0.7834595441818237,0,1,0,0
2,0.7999999523162842,0.7901685833930969,0,1,0,0
2,0.8100000023841858,0.7967237234115601,0,1,0,0
2,0.8199999928474426,0.8031250238418579,0,1,0,0
2,0.8299999833106995,0.8093730211257935,0,1,0,0
2,0.8399999737739563,0.8154683113098145,0,1,0,0
2,0.8499999642372131,0.8214117288589478,0,1,0,0
2,0.85999995470047,0.8272042274475098,0,1,0,0
2,0.8700000047683716,0.8328471183776855,0,1,0,0
2,0.8799999952316284,0.8383417725563049,0,1,0,0
2,0.8899999856948853,0.8436896800994873,0,1,0,0
2,0.8999999761581421,0.8488926291465759,0,1,0,0
2,0.9099999666213989,0.8539523482322693,0,1,0,0
2,0.9199999570846558,0.8588707447052002,0,1,0,0
2,0.9300000071525574,0.8636499643325806,0,1,0,0
2,0.9399999976158142,0.8682921528816223,0,1,0,0
2,0.949999988079071,0.8727995753288269,0,1,0,0
2,0.9599999785423279,0.8771746158599854,0,1,0,0
2,0.9699999690055847,0.8814195394515991,0,1,0,0
2,0.9799999594688416,0.8855369091033936,0,1,0,0
2,0.9899999499320984,0.889529287815094,0,1,0,0
2,1.0,0.893399178981781,0,1,0,0
3,0.0,0.16716711223125458,0,1,0,0
3,0.009999999776482582,0.1728103756904602,0,1,0,0
3,0.019999999552965164,0.17860330641269684,0,1,0,0
3,0.029999999329447746,0.18454709649085999,0,1,0,0
3,0.03999999910593033,0.19064277410507202,0,1,0,0
3,0.04999999701976776,0.196891188621521,0,1,0,0
3,0.05999999865889549,0.20329296588897705,0,1,0,0
3,0.07000000029802322,0.20984850823879242,0,1,0,0
3,0.07999999821186066,0.21655796468257904,0,1,0,0
3,0.08999999612569809,0.22342127561569214,0,1,0,0
3,0.09999999403953552,0.23043811321258545,0,1,0,0
3,0.10999999940395355,0.2376079112291336,0,1,0,0
3,0.11999999731779099,0.24492979049682617,0,1,0,0
3,0.12999999523162842,0.2524026036262512,0,1,0,0
3,0.14000000059604645,0.26002490520477295,0,1,0,0
3,0.14999999105930328,0.2677949070930481,0,1,0,0
3,0.1599999964237213,0.2757106423377991,0,1,0,0
3,0.17000000178813934,0.2837696671485901,0,1,0,0
3,0.17999999225139618,0.2919692397117615,0,1,0,0
3,0.1899999976158142,0.30030643939971924,0,1,0,0
3,0.19999998807907104,0.3087778687477112,0,1,0,0
3,0.20999999344348907,0.3173798620700836,0,1,0,0
3,0.2199999988079071,0.326108455657959,0,1,0,0
3,0.22999998927116394,0.33495932817459106,0,1,0,0
3,0.23999999463558197,0.343927800655365,0,1,0,0
3,0.25,0.3530089557170868,0,1,0,0
3,0.25999999046325684,0.36219754815101624,0,1,0,0
3,0.26999998092651367,0.37148794531822205,0,1,0,0
3,0.2800000011920929,0.380874365568161,0,1,0,0
3,0.28999999165534973,0.3903506398200989,0,1,0,0
3,0.29999998211860657,0.3999103903770447,0,1,0,0
3,0.3100000023841858,0.40954697132110596,0,1,0,0
3,0.3199999928474426,0.41925352811813354,0,1,0,0
3,0.32999998331069946,0.42902299761772156,0,1,0,0
3,0.3400000035762787,0.438848078250885,0,1,0,0
3,0.3499999940395355,0.448721319437027,0,1,0,0
3,0.35999998450279236,0.458635151386261,0,1,0,0
3,0.3700000047683716,0.46858182549476624,0,1,0,0
3,0.3799999952316284,0.47855353355407715,0,1,0,0
3,0.38999998569488525,0.488542377948761,0,1,0,0
3,0.3999999761581421,0.49854037165641785,0,1,0,0
3,0.4099999964237213,0.5085395574569702,0,1,0,0
3,0.41999998688697815,0.5185319185256958,0,1,0,0
3,0.429999977350235,0.5285094380378723,0,1,0,0
3,0.4399999976158142,0.5384642481803894,0,1,0,0
3,0.44999998807907104,0.5483884811401367,0,1,0,0
3,0.4599999785423279,0.5582743883132935,0,1,0,0
3,0.4699999988079071,0.5681142807006836,0,1,0,0
3,0.47999998927116394,0.577900767326355,0,1,0,0
3,0.4899999797344208,0.5876264572143555,0,1,0,0
3,0.5,0.5972841382026672,0,1,0,0
3,0.5099999904632568,0.6068670749664307,0,1,0,0
3,0.5199999809265137,0.6163683533668518,0,1,0,0
3,0.5299999713897705,0.6257815957069397,0,1,0,0
3,0.5399999618530273,0.6351006031036377,0,1,0,0
3,0.550000011920929,0.644319474697113,0,1,0,0
3,0.5600000023841858,0.6534325480461121,0,1,0,0
3,0.5699999928474426,0.6624343991279602,0,1,0,0
3,0.5799999833106995,0.6713200807571411,0,1,0,0
3,0.5899999737739563,0.6800848245620728,0,1,0,0
3,0.5999999642372131,0.6887242794036865,0,1,0,0
3,0.6100000143051147,0.6972342133522034,0,1,0,0
3,0.6200000047683716,0.7056109309196472,0,1,0,0
3,0.6299999952316284,0.7138510346412659,0,1,0,0
3,0.6399999856948853,0.7219513654708862,0,1,0,0
3,0.6499999761581421,0.7299092411994934,0,1,0,0
3,0.6599999666213989,0.7377220392227173,0,1,0,0
3,0.6699999570846558,0.745387613773346,0,1,0,0
3,0.6800000071525574,0.7529041767120361,0,1,0,0
3,0.6899999976158142,0.7602702379226685,0,1,0,0
3,0.699999988079071,0.7674844861030579,0,1,0,0
3,0.7099999785423279,0.7745460867881775,0,1,0,0
3,0.7199999690055847,0.7814542651176453,0,1,0,0
3,0.7299999594688416,0.7882086634635925,0,1,0,0
3,0.7400000095367432,0.794809103012085,0,1,0,0
3,0.75,0.8012557029724121,0,1,0,0
3,0.7599999904632568,0.8075488209724426,0,1,0,0
3,0.7699999809265137,0.8136889934539795,0,1,0,0
3,0.7799999713897705,0.8196769952774048,0,1,0,0
3,0.7899999618530273,0.8255138397216797,0,1,0,0
3,0.7999999523162842,0.8312006592750549,0,1,0,0
3,0.8100000023841858,0.8367388844490051,0,1,0,0
3,0.8199999928474426,0.8421298861503601,0,1,0,0
3,0.8299999833106995,0.8473752737045288,0,1,0,0
3,0.8399999737739563,0.8524768948554993,0,1,0,0
3,0.8499999642372131,0.8574367761611938,0,1,0,0
3,0.85999995470047,0.8622567653656006,0,1,0,0
3,0.8700000047683716,0.8669390678405762,0,1,0,0
3,0.8799999952316284,0.8714860081672668,0,1,0,0
3,0.8899999856948853,0.8758997321128845,0,1,0,0
3,0.8999999761581421,0.8801827430725098,0,1,0,0
3,0.9099999666213989,0.8843374848365784,0,1,0,0
3,0.9199999570846558,0.8883663415908813,0,1,0,0
3,0.9300000071525574,0.8922719955444336,0,1,0,0
3,0.9399999976158142,0.8960570096969604,0,1,0,0
3,0.949999988079071,0.8997239470481873,0,1,0,0
3,0.9599999785423279,0.9032754898071289,0,1,0,0
3,0.9699999690055847,0.9067143201828003,0,1,0,0
3,0.9799999594688416,0.9100430607795715,0,1,0,0
3,0.9899999499320984,0.9132644534111023,0,1,0,0
3,1.0,0.9163810610771179,0,1,0,0
4,0.0,0.1924721747636795,0,1,0,0
4,0.009999999776482582,0.1987658143043518,0,1,0,0
4,0.019999999552965164,0.20521295070648193,0,1,0,0
4,0.029999999329447746,0.21181392669677734,0,1,0,0
4,0.03999999910593033,0.2185688465833664,0,1,0,0
4,0.04999999701976776,0.22547756135463715,0,1,0,0
4,0.05999999865889549,0.23253966867923737,0,1,0,0
4,0.07000000029802322,0.23975449800491333,0,1,0,0
4,0.07999999821186066,0.24712108075618744,0,1,0,0
4,0.08999999612569809,0.2546381950378418,0,1,0,0
4,0.09999999403953552,0.2623043358325958,0,1,0,0
4,0.10999999940395355,0.2701176106929779,0,1,0,0
4,0.11999999731779099,0.2780759036540985,0,1,0,0
4,0.12999999523162842,0.28617674112319946,0,1,0,0
4,0.14000000059604645,0.29441729187965393,0,1,0,0
4,0.14999999105930328,0.302794486284256,0,1,0,0
4,0.1599999964237213,0.31130486726760864,0,1,0,0
4,0.17000000178813934,0.31994467973709106,0,1,0,0
4,0.17999999225139618,0.32870984077453613,0,1,0,0
4,0.1899999976158142,0.33759593963623047,0,1,0,0
4,0.19999998807907104,0.34659823775291443,0,1,0,0
4,0.20999999344348907,0.3557116687297821,0,1,0,0
4,0.2199999988079071,0.3649308979511261,0,1,0,0
4,0.22999998927116394,0.37425026297569275,0,1,0,0
4,0.23999999463558197,0.3836638331413269,0,1,0,0
4,0.25,0.3931654393672943,0,1,0,0
4,0.25999999046325684,0.40274855494499207,0,1,0,0
4,0.26999998092651367,0.4124065041542053,0,1,0,0
4,0.2800000011920929,0.4221324026584625,0,1,0,0
4,0.28999999165534973,0.43191903829574585,0,1,0,0
4,0.29999998211860657,0.4417591094970703,0,1,0,0
4,0.3100000023841858,0.4516451358795166,0,1,0,0
4,0.3199999928474426,0.46156948804855347,0,1,0,0
4,0.32999998331069946,0.4715243875980377,0,1,0,0
4,0.3400000035762787,0.4815019965171814,0,1,0,0
4,0.3499999940395355,0.49149438738822937,0,1,0,0
4,0.35999998450279236,0.5014935731887817,0,1,0,0
4,0.3700000047683716,0.5114916563034058,0,1,0,0
4,0.3799999952316284,0.5214804410934448,0,1,0,0
4,0.38999998569488525,0.5314521193504333,0,1,0,0
4,0.3999999761581421,0.5413986444473267,0,1,0,0
4,0.4099999964237213,0.5513123273849487,0,1,0,0
4,0.41999998688697815,0.5611854195594788,0,1,0,0
4,0.429999977350235,0.5710103511810303,0,1,0,0
4,0.4399999976158142,0.5807796120643616,0,1,0,0
4,0.44999998807907104,0.5904859304428101,0,1,0,0
4,0.4599999785423279,0.6001222729682922,0,1,0,0
4,0.4699999988079071,0.6096817851066589,0,1,0,0
4,0.47999998927116394,0.6191577911376953,0,1,0,0
4,0.4899999797344208,0.6285437941551208,0,1,0,0
4,0.5,0.637833833694458,0,1,0,0
4,0.5099999904632568,0.647022008895874,0,1,0,0
4,0.5199999809265137,0.6561027765274048,0,1,0,0
4,0.5299999713897705,0.6650709509849548,0,1,0,0
4,0.5399999618530273,0.6739214062690735,0,1,0,0
4,0.550000011920929,0.682649552822113,0,1,0,0
4,0.5600000023841858,0.6912511587142944,0,1,0,0
4,0.5699999928474426,0.6997221112251282,0,1,0,0
4,0.5799999833106995,0.708058774471283,0,1,0,0
4,0.5899999737739563,0.7162579298019409,0,1,0,0
4,0.5999999642372131,0.724316418170929,0,1,0,0
4,0.6100000143051147,0.732231616973877,0,1,0,0
4,0.6200000047683716,0.7400011420249939,0,1,0,0
4,0.6299999952316284,0.7476229667663574,0,1,0,0
4,0.6399999856948853,0.7550952434539795,0,1,0,0
4,0.6499999761581421,0.762416660785675,0,1,0,0
4,0.6599999666213989,0.7695859670639038,0,1,0,0
4,0.6699999570846558,0.7766023278236389,0,1,0,0
4,0.6800000071525574,0.7834651470184326,0,1,0,0
4,0.6899999976158142,0.7901740670204163,0,1,0,0
4,0.699999988079071,0.7967290878295898,0,1,0,0
4,0.7099999785423279,0.8031303286552429,0,1,0,0
4,0.7199999690055847,0.8093782067298889,0,1,0,0
4,0.7299999594688416,0.8154734373092651,0,1,0,0
4,0.7400000095367432,0.8214167356491089,0,1,0,0
4,0.75,0.8272091746330261,0,1,0,0
4,0.7599999904632568,0.8328519463539124,0,1,0,0
4,0.7699999809265137,0.8383464217185974,0,1,0,0
4,0.7799999713897705,0.8436942100524902,0,1,0,0
4,0.7899999618530273,0.8488969206809998,0,1,0,0
4,0.7999999523162842,0.853956401348114,0,1,0,0
4,0.8100000023841858,0.8588747382164001,0,1,0,0
4,0.8199999928474426,0.8636538982391357,0,1,0,0
4,0.8299999833106995,0.8682959675788879,0,1,0,0
4,0.8399999737739563,0.8728033304214478,0,1,0,0
4,0.8499999642372131,0.8771781921386719,0,1,0,0
4,0.85999995470047,0.8814231157302856,0,1,0,0
4,0.8700000047683716,0.8855403661727905,0,1,0,0
4,0.8799999952316284,0.8895326256752014,0,1,0,0
4,0.8899999856948853,0.8934023380279541,0,1,0,0
4,0.8999999761581421,0.8971522450447083,0,1,0,0
4,0.9099999666213989,0.9007849097251892,0,1,0,0
4,0.9199999570846558,0.9043028950691223,0,1,0,0
4,0.9300000071525574,0.9077089428901672,0,1,0,0
4,0.9399999976158142,0.9110056161880493,0,1,0,0
4,0.949999988079071,0.914195716381073,0,1,0,0
4,0.9599999785423279,0.9172818064689636,0,1,0,0
4,0.9699999690055847,0.9202666282653809,0,1,0,0
4,0.9799999594688416,0.92315274477005,0,1,0,0
4,0.9899999499320984,0.9259427785873413,0,1,0,0
4,1.0,0.9286393523216248,0,1,0,0
